path,rel_path,label,samplerate,channels,duration_s,md5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22 (3).wav,Aain/1_7_Aain_T22 (3).wav,Aain,16000,1,1.0,4c1c0b719a247263052a7fa5519789e5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22 (4).wav,Aain/1_7_Aain_T22 (4).wav,Aain,16000,1,1.0,e4ec77cf3f32e520b8bcd9e433b97c33
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22 (5).wav,Aain/1_7_Aain_T22 (5).wav,Aain,16000,1,1.0,783f32b58030d9dce9c46b8ae1efb282
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22 (6).wav,Aain/1_7_Aain_T22 (6).wav,Aain,16000,1,1.0,1ca922abedba34f72a6cd670eac5712e
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22 (7).wav,Aain/1_7_Aain_T22 (7).wav,Aain,16000,1,1.0,57a97cc0a5d4128e9773629738d6decf
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22 (8).wav,Aain/1_7_Aain_T22 (8).wav,Aain,16000,1,1.0,24b50270b7da8a65bc1c2e38c084c7f5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T22.wav,Aain/1_7_Aain_T22.wav,Aain,16000,1,1.0,6dee309a3e444393a9c41918eccf6837
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (2).wav,Aain/1_7_Aain_T27 (2).wav,Aain,16000,1,1.0,faf22d7db300c5ba3914b314a3ec9d15
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (3).wav,Aain/1_7_Aain_T27 (3).wav,Aain,16000,1,1.0,42c3ea3786f912e0a29887beaa570d85
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (4).wav,Aain/1_7_Aain_T27 (4).wav,Aain,16000,1,1.0,7b3eb1837f3a07b26623b0fca109f9e5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (5).wav,Aain/1_7_Aain_T27 (5).wav,Aain,16000,1,1.0,af2ba5ea04f3c465a7ee4ae191fd6fe3
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (6).wav,Aain/1_7_Aain_T27 (6).wav,Aain,16000,1,1.0,724ca5776046c14d59a76f0a0cac3c48
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (7).wav,Aain/1_7_Aain_T27 (7).wav,Aain,16000,1,1.0,b3987afa29124d6659ca1aadb45d1c20
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27 (8).wav,Aain/1_7_Aain_T27 (8).wav,Aain,16000,1,1.0,d0a255d6bb620c7ca2a8e81710fa5ac9
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T27.wav,Aain/1_7_Aain_T27.wav,Aain,16000,1,1.0,a0b507574cf7b11764629ba581fdbd48
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (2).wav,Aain/1_7_Aain_T28 (2).wav,Aain,16000,1,1.0,98e7e0666a2ad80e7a44d8c77e314031
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (3).wav,Aain/1_7_Aain_T28 (3).wav,Aain,16000,1,1.0,5968553e90bf50daa1939913a96fa328
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (4).wav,Aain/1_7_Aain_T28 (4).wav,Aain,16000,1,1.0,c50ecc514939d770b54f1ea4b15f6785
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (5).wav,Aain/1_7_Aain_T28 (5).wav,Aain,16000,1,1.0,0df672cea009f4863837192afd2ec3e4
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (6).wav,Aain/1_7_Aain_T28 (6).wav,Aain,16000,1,1.0,4da7b9122287f44651e23d1fa1f80e24
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (7).wav,Aain/1_7_Aain_T28 (7).wav,Aain,16000,1,1.0,60723a0f935dc6f9ec5036496553953c
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28 (8).wav,Aain/1_7_Aain_T28 (8).wav,Aain,16000,1,1.0,cadcab0d497d9aa4a252092d22b9fa54
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T28.wav,Aain/1_7_Aain_T28.wav,Aain,16000,1,1.0,9bc21e94e32f9c3dfdbc76a0b7afa8fe
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (2).wav,Aain/1_7_Aain_T3 (2).wav,Aain,16000,1,1.0,c1e8b01b85631aa217f9a573e3440765
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (3).wav,Aain/1_7_Aain_T3 (3).wav,Aain,16000,1,1.0,f12ea7f321966d3dad8907e3b6434efc
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (4).wav,Aain/1_7_Aain_T3 (4).wav,Aain,16000,1,1.0,3ded2cf39bd07e4d1cf8ca18be3f5fea
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (5).wav,Aain/1_7_Aain_T3 (5).wav,Aain,16000,1,1.0,8fa3e9a4600b776dff050b1d8968e71f
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (6).wav,Aain/1_7_Aain_T3 (6).wav,Aain,16000,1,1.0,70e8c00e3dc8451f32c5007be5b77d39
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (7).wav,Aain/1_7_Aain_T3 (7).wav,Aain,16000,1,1.0,0ceaf5f0bb46b2f07ee97ad977c347cb
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3 (8).wav,Aain/1_7_Aain_T3 (8).wav,Aain,16000,1,1.0,546df75d31496669595db8566547b8a7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T3.wav,Aain/1_7_Aain_T3.wav,Aain,16000,1,1.0,82e85807a1e67ffb89d6033217b1d584
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (2).wav,Aain/1_7_Aain_T30 (2).wav,Aain,16000,1,1.0,855f51d2c7151c7c24b7123987ac2a2c
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (3).wav,Aain/1_7_Aain_T30 (3).wav,Aain,16000,1,1.0,53e811a6a04671b597be2cdb3ea31b4b
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (4).wav,Aain/1_7_Aain_T30 (4).wav,Aain,16000,1,1.0,5d33dc0dd7b287a08b3beefc2667bf8e
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (5).wav,Aain/1_7_Aain_T30 (5).wav,Aain,16000,1,1.0,f31afef5e2ebfd7caddbfd02f622ebff
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (6).wav,Aain/1_7_Aain_T30 (6).wav,Aain,16000,1,1.0,59ab520128d7ad9322d1a61865b7e5df
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (7).wav,Aain/1_7_Aain_T30 (7).wav,Aain,16000,1,1.0,40a3c02d03665d6d3c74127418b32bc1
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30 (8).wav,Aain/1_7_Aain_T30 (8).wav,Aain,16000,1,1.0,2a185328261c12724e0c0cc814003e18
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T30.wav,Aain/1_7_Aain_T30.wav,Aain,16000,1,1.0,e7a8a7ace22d935b6406725c39563467
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (2).wav,Aain/1_7_Aain_T33 (2).wav,Aain,16000,1,1.0,8794e61c77d54c6ab73eabec793e6eb7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (3).wav,Aain/1_7_Aain_T33 (3).wav,Aain,16000,1,1.0,07421a7b773ba6ddafb5b356422a6984
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (4).wav,Aain/1_7_Aain_T33 (4).wav,Aain,16000,1,1.0,1343d7eb45922297f8e2b425fd2239d7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (5).wav,Aain/1_7_Aain_T33 (5).wav,Aain,16000,1,1.0,014c12d97fee37ec8cafb81541b3d759
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (6).wav,Aain/1_7_Aain_T33 (6).wav,Aain,16000,1,1.0,0925602d349a326134dab72ef8d83056
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (7).wav,Aain/1_7_Aain_T33 (7).wav,Aain,16000,1,1.0,9b3e06e0d46e0cd3f1991b8d846f99cd
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33 (8).wav,Aain/1_7_Aain_T33 (8).wav,Aain,16000,1,1.0,0da17794b1e4a1d44b22c7eaa3c6ccd5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T33.wav,Aain/1_7_Aain_T33.wav,Aain,16000,1,1.0,1d5cfda220ca7306328373a4e7f70797
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (2).wav,Aain/1_7_Aain_T34 (2).wav,Aain,16000,1,1.0,ae6a15b7ae18ac4bf7b3ee8c139bdff4
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (3).wav,Aain/1_7_Aain_T34 (3).wav,Aain,16000,1,1.0,c44aa9af7732f32aaf1ee52a3317600e
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (4).wav,Aain/1_7_Aain_T34 (4).wav,Aain,16000,1,1.0,ec982c6a541e2e6de3e54c61c586dccc
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (5).wav,Aain/1_7_Aain_T34 (5).wav,Aain,16000,1,1.0,e63176462ec132caa5d208f069ce74ad
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (6).wav,Aain/1_7_Aain_T34 (6).wav,Aain,16000,1,1.0,de353c9b97b8a931329ae0a1c774c381
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (7).wav,Aain/1_7_Aain_T34 (7).wav,Aain,16000,1,1.0,71de14a7958954d1c24521b047c0d124
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34 (8).wav,Aain/1_7_Aain_T34 (8).wav,Aain,16000,1,1.0,4d2123021b8622d85ab2a81b2b871ca1
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T34.wav,Aain/1_7_Aain_T34.wav,Aain,16000,1,1.0,cfa17b5e53adf1a8df27ffc36be7e93d
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (2).wav,Aain/1_7_Aain_T4 (2).wav,Aain,16000,1,1.0,a26e95485b81d8487ee77505e62c8105
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (3).wav,Aain/1_7_Aain_T4 (3).wav,Aain,16000,1,1.0,63fc946938376cc81c3cd6a289af7b87
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (4).wav,Aain/1_7_Aain_T4 (4).wav,Aain,16000,1,1.0,53b7f8fca4cfc6cac73af76c103f3dde
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (5).wav,Aain/1_7_Aain_T4 (5).wav,Aain,16000,1,1.0,1daabaa1fb8efb369cf7dc37ddeaccbd
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (6).wav,Aain/1_7_Aain_T4 (6).wav,Aain,16000,1,1.0,9d850200a07136d635b0d269f59bbf1a
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (7).wav,Aain/1_7_Aain_T4 (7).wav,Aain,16000,1,1.0,10727ec2d910618216cea17af0f69f9c
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4 (8).wav,Aain/1_7_Aain_T4 (8).wav,Aain,16000,1,1.0,0bcd1ec0a3f675513da52a75f3d395a7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T4.wav,Aain/1_7_Aain_T4.wav,Aain,16000,1,1.0,3da11fd5a982e70ed2d2bfa7c2ac2187
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (2).wav,Aain/1_7_Aain_T40 (2).wav,Aain,16000,1,1.0,d49e06973e04e8e86018fb179b1caddc
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (3).wav,Aain/1_7_Aain_T40 (3).wav,Aain,16000,1,1.0,809ac749d93cd4373ad16a0f467f3c61
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (4).wav,Aain/1_7_Aain_T40 (4).wav,Aain,16000,1,1.0,8fe37b900da2c06397b3ff6fbf611d9c
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (5).wav,Aain/1_7_Aain_T40 (5).wav,Aain,16000,1,1.0,a582584b343338f151e01d625c8f6447
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (6).wav,Aain/1_7_Aain_T40 (6).wav,Aain,16000,1,1.0,1586738e302e7cfe7c7dc16dda03e1be
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (7).wav,Aain/1_7_Aain_T40 (7).wav,Aain,16000,1,1.0,131cbb3b7a8bcf11d0e6ee33d6b580c7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40 (8).wav,Aain/1_7_Aain_T40 (8).wav,Aain,16000,1,1.0,6dde5570e6dbb87cfb3414490c9eedc7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T40.wav,Aain/1_7_Aain_T40.wav,Aain,16000,1,1.0,80646f331b720d97c5f40938b6ae707f
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (2).wav,Aain/1_7_Aain_T45 (2).wav,Aain,16000,1,1.0,4098dd94a70bfee3acc40dd5137cb53b
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (3).wav,Aain/1_7_Aain_T45 (3).wav,Aain,16000,1,1.0,ebc552ef1f4569bafed13a10619e79bf
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (4).wav,Aain/1_7_Aain_T45 (4).wav,Aain,16000,1,1.0,ba1abaa0cc48dac18790a5655382c0ae
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (5).wav,Aain/1_7_Aain_T45 (5).wav,Aain,16000,1,1.0,9bd590f3dee5567feadd364d731898bf
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (6).wav,Aain/1_7_Aain_T45 (6).wav,Aain,16000,1,1.0,5597bf797c95408be3233fd61a93ac92
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (7).wav,Aain/1_7_Aain_T45 (7).wav,Aain,16000,1,1.0,b38bc5b7cd4c5e2dfcfa077dec4b0b40
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45 (8).wav,Aain/1_7_Aain_T45 (8).wav,Aain,16000,1,1.0,ca4f832cc1a6b0c5fda35861603d4835
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T45.wav,Aain/1_7_Aain_T45.wav,Aain,16000,1,1.0,1d08d72d51eb33abbdf0812e8f2c5bbd
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (2).wav,Aain/1_7_Aain_T46 (2).wav,Aain,16000,1,1.0,0a567fc092a07df00fa71e7eb2b62812
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (3).wav,Aain/1_7_Aain_T46 (3).wav,Aain,16000,1,1.0,6871ea6948e7bb4a9e8b3b9264492b01
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (4).wav,Aain/1_7_Aain_T46 (4).wav,Aain,16000,1,1.0,2c0fae30925afb1243d55bae95ccaf0b
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (5).wav,Aain/1_7_Aain_T46 (5).wav,Aain,16000,1,1.0,2e792699063a84d34dbe78cb8f4823cf
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (6).wav,Aain/1_7_Aain_T46 (6).wav,Aain,16000,1,1.0,43ac441c9db4fe352d9af6a3f15653f1
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (7).wav,Aain/1_7_Aain_T46 (7).wav,Aain,16000,1,1.0,db0d147398d90f63677492908ba78ba9
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46 (8).wav,Aain/1_7_Aain_T46 (8).wav,Aain,16000,1,1.0,c847cae95b9e7aa4810da845f9496e03
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T46.wav,Aain/1_7_Aain_T46.wav,Aain,16000,1,1.0,416693f7f890618b23758bfdfca41b2b
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (2).wav,Aain/1_7_Aain_T5 (2).wav,Aain,16000,1,1.0,e58e3e1d71bc693dc170fca25f885302
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (3).wav,Aain/1_7_Aain_T5 (3).wav,Aain,16000,1,1.0,ab055536492f232991070d82003c096d
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (4).wav,Aain/1_7_Aain_T5 (4).wav,Aain,16000,1,1.0,02a952b1c45b0d59d950732ee98c90a9
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (5).wav,Aain/1_7_Aain_T5 (5).wav,Aain,16000,1,1.0,86412048a391f906ba222daf58198c75
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (6).wav,Aain/1_7_Aain_T5 (6).wav,Aain,16000,1,1.0,2890562034ef92f611dda319fa387ea7
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (7).wav,Aain/1_7_Aain_T5 (7).wav,Aain,16000,1,1.0,4f67394ab870612e9007852a47ef51f6
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5 (8).wav,Aain/1_7_Aain_T5 (8).wav,Aain,16000,1,1.0,8dbbafc54d5d59246d9e105179a76e75
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T5.wav,Aain/1_7_Aain_T5.wav,Aain,16000,1,1.0,839f8c5e7c73eb8a9c06ed92c02d6f69
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (2).wav,Aain/1_7_Aain_T50 (2).wav,Aain,16000,1,1.0,65e985ebd3d207a7ffc5fe3b2aa1acf5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (3).wav,Aain/1_7_Aain_T50 (3).wav,Aain,16000,1,1.0,8b5a90f8c934269e5dd6fc475a7f54d5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (4).wav,Aain/1_7_Aain_T50 (4).wav,Aain,16000,1,1.0,10b9e36a5d98780582d8dd4472390239
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (5).wav,Aain/1_7_Aain_T50 (5).wav,Aain,16000,1,1.0,8c6da1af092235de14ebfb51d3cd4389
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (6).wav,Aain/1_7_Aain_T50 (6).wav,Aain,16000,1,1.0,75e5a413f3ba2001edaed1d23f2e722e
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (7).wav,Aain/1_7_Aain_T50 (7).wav,Aain,16000,1,1.0,4d8f83aa04bfcac698de442ac2aae2a8
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50 (8).wav,Aain/1_7_Aain_T50 (8).wav,Aain,16000,1,1.0,5e67549c5e2fbd876f79240000df7fdd
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T50.wav,Aain/1_7_Aain_T50.wav,Aain,16000,1,1.0,d1a929da7d72ae372006f89ac4e27155
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (2).wav,Aain/1_7_Aain_T51 (2).wav,Aain,16000,1,1.0,5eb152ffcf7829649aa384f84ea952d3
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (3).wav,Aain/1_7_Aain_T51 (3).wav,Aain,16000,1,1.0,9706fd7a54cabf44e0408b9a1c50a1e1
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (4).wav,Aain/1_7_Aain_T51 (4).wav,Aain,16000,1,1.0,50c9c54332f29dcaf1fc4fc51ef5f16d
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (5).wav,Aain/1_7_Aain_T51 (5).wav,Aain,16000,1,1.0,e7411c59844b5b591c30ace7f96f4af8
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (6).wav,Aain/1_7_Aain_T51 (6).wav,Aain,16000,1,1.0,aa1d3d20dc699bbc1f0a65a7b53bb1f5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (7).wav,Aain/1_7_Aain_T51 (7).wav,Aain,16000,1,1.0,0f18299b6d926f0f498fefefd0857d76
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51 (8).wav,Aain/1_7_Aain_T51 (8).wav,Aain,16000,1,1.0,729d9fe26cee89f3b5dae057c7889e2f
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T51.wav,Aain/1_7_Aain_T51.wav,Aain,16000,1,1.0,d8a88b1e1cf34974f13c886b2b1e48e4
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (2).wav,Aain/1_7_Aain_T52 (2).wav,Aain,16000,1,1.0,02bd2c4631fdf6550a796eb06356c514
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (3).wav,Aain/1_7_Aain_T52 (3).wav,Aain,16000,1,1.0,3b20d0bb470018c34264678bf4dede07
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (4).wav,Aain/1_7_Aain_T52 (4).wav,Aain,16000,1,1.0,021f7bb314b41b397cde0cb0884e7cd5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (5).wav,Aain/1_7_Aain_T52 (5).wav,Aain,16000,1,1.0,eb8e4d237cd35f677cd8807d7375a8e9
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (6).wav,Aain/1_7_Aain_T52 (6).wav,Aain,16000,1,1.0,0e708b3eef3222068f4d89b8cf002302
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (7).wav,Aain/1_7_Aain_T52 (7).wav,Aain,16000,1,1.0,593d6dcfca6c68185c1405e778a795a8
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52 (8).wav,Aain/1_7_Aain_T52 (8).wav,Aain,16000,1,1.0,adbf9bfb78b454a2b72214d1cbef0aa9
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T52.wav,Aain/1_7_Aain_T52.wav,Aain,16000,1,1.0,9a587b34b2c3bc299fb9473bea7cb831
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (2).wav,Aain/1_7_Aain_T57 (2).wav,Aain,16000,1,1.0,6bb5c66744079bafb0eae509db84ccb9
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (3).wav,Aain/1_7_Aain_T57 (3).wav,Aain,16000,1,1.0,1574adfe77847ae231a328373404f514
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (4).wav,Aain/1_7_Aain_T57 (4).wav,Aain,16000,1,1.0,7e633b68e899db2213b66648c3c1e7f4
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (5).wav,Aain/1_7_Aain_T57 (5).wav,Aain,16000,1,1.0,2904057814756451720bff46f2b42e37
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (6).wav,Aain/1_7_Aain_T57 (6).wav,Aain,16000,1,1.0,572b71cc9d0413546ae8c031ee328fc5
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (7).wav,Aain/1_7_Aain_T57 (7).wav,Aain,16000,1,1.0,4ceb45dad0f6c1d00ce30c9fd1a01484
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57 (8).wav,Aain/1_7_Aain_T57 (8).wav,Aain,16000,1,1.0,c430c3069e595ea9e35b3187b3f93ccf
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T57.wav,Aain/1_7_Aain_T57.wav,Aain,16000,1,1.0,933d2fa074b2d829460270ddfb293028
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (2).wav,Aain/1_7_Aain_T58 (2).wav,Aain,16000,1,1.0,c330e8a90985947ed74caf30d4470538
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (3).wav,Aain/1_7_Aain_T58 (3).wav,Aain,16000,1,1.0,4ba748f0adfa883762cd71f0f22aa4b4
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (4).wav,Aain/1_7_Aain_T58 (4).wav,Aain,16000,1,1.0,06b30463628309ca2d62cc80b02eb895
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (5).wav,Aain/1_7_Aain_T58 (5).wav,Aain,16000,1,1.0,d21b3c986e96c7a99c6ceffb4702dbd4
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (6).wav,Aain/1_7_Aain_T58 (6).wav,Aain,16000,1,1.0,9e89e8de7b8d4cdcc1673ccc4191e1c8
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (7).wav,Aain/1_7_Aain_T58 (7).wav,Aain,16000,1,1.0,e67ec36329721ecd97c1249c3de25822
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58 (8).wav,Aain/1_7_Aain_T58 (8).wav,Aain,16000,1,1.0,0bad240194628ed65775acb3649ad2de
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T58.wav,Aain/1_7_Aain_T58.wav,Aain,16000,1,1.0,7f2eb720d0d18932f34b218e13cbbceb
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (2).wav,Aain/1_7_Aain_T6 (2).wav,Aain,16000,1,1.0,b2fbf3f6e42de1746fba8e54cabd66a6
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (3).wav,Aain/1_7_Aain_T6 (3).wav,Aain,16000,1,1.0,1e0827031ceb4a277cae20198f7fa1f8
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (4).wav,Aain/1_7_Aain_T6 (4).wav,Aain,16000,1,1.0,5004fd74ed37f9f71e99cff842b86b78
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (5).wav,Aain/1_7_Aain_T6 (5).wav,Aain,16000,1,1.0,5af6fd5b09dfc9ca3bcaebb2ffde8227
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (6).wav,Aain/1_7_Aain_T6 (6).wav,Aain,16000,1,1.0,13b8ad81068df285626274e1b97c95fd
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (7).wav,Aain/1_7_Aain_T6 (7).wav,Aain,16000,1,1.0,302dc2e3373da034321f32bc6435c157
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6 (8).wav,Aain/1_7_Aain_T6 (8).wav,Aain,16000,1,1.0,81e8d6d9b21bb99b8a4a259550e029df
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T6.wav,Aain/1_7_Aain_T6.wav,Aain,16000,1,1.0,21a72118abbcb5cba14653f68d037dc2
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T60 (2).wav,Aain/1_7_Aain_T60 (2).wav,Aain,16000,1,1.0,6f751ac279c7f8423898d10488989e6a
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T60 (3).wav,Aain/1_7_Aain_T60 (3).wav,Aain,16000,1,1.0,6da48d8b48570a546210d034cb66ed60
/data1/yansari/Kutuby/Dataset/Aain/1_7_Aain_T60 (4).wav,Aain/1_7_Aain_T60 (4).wav,Aain,16000,1,1.0,2e272199d6836040a322fecaf656d8ec
